id,source,text,rater1,rater2
1207,lucene,That comes from this patch-,NL,NL
1208,lucene,Reporter: Jay,NL,NL
1209,lucene,Attachments: deprecationDocumentation.patch,Not,NL
1210,lucene,solr.solr.home from the system property. when you package your war keep,NL,NL
1211,lucene,PhoneticFilterFactory -- support Metaphone/Soundex filters,Not,NL
1212,lucene,Attachments: SolrNGramFilters.patch,Not,NL
1213,lucene,know all arguments made.,NL,NL
1214,lucene,response.setContentType(responseWriter.getContentType(solrRe,Not,Not
1215,lucene,I snuck it in to this release since the patch was simple and it's been an issue under heavy threading for some people.,NL,NL
1216,lucene,ERROR: svn: Invalid argument,Not,NL
1217,lucene,(note the lack of quotes around the pipe... your example included quotes),NL,NL
1218,lucene,http://www.prohadoopbook.com/ a Ning network for Hadoop using Professionals,NL,NL
1219,lucene,Shalin Shekhar Mangar updated SOLR-742:,NL,NL
1220,lucene,is not specified in the request.,NL,NL
1221,lucene,<filter class=\solr.TrimFilterFactory\ />,Not,Not
1222,lucene,why would /update and /update/ be treated differently? dispatch filter,NL,NL
1223,lucene,as organizing components for structured and unstructured data.,NL,NL
1224,lucene,Access to Lucene's TermEnum capabilities,NL,NL
1225,lucene,[ https://issues.apache.org/jira/browse/SOLR-1492?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12762341#action_12762341 ],Not,Not
1226,lucene,{quote}The public API for the AnalysisRequestHandler will change in the context of the response. {quote},NL,NL
1227,lucene,goal than possibly integrating the Ocean work that has been done / is,NL,NL
1228,lucene,: (returns the closest doc ids to the string,NL,NL
1229,lucene,Closing per comment.,NL,NL
1230,lucene,- It also takes in a properties file for the data source configuraution,NL,NL
1231,lucene,Hierarchical Handler Config,NL,NL
1232,lucene,Key: SOLR-1076,Not,NL
1233,lucene,On Sep,NL,NL
1234,lucene,type == SolrWriter.TRANSFORMER_EXCEPTION) {,Not,Not
1235,lucene,Shalin Shekhar Mangar reassigned SOLR-622:,NL,NL
1236,lucene,On my P,NL,NL
1237,lucene,: - === JdbcdataSource ===,Not,Not
1238,lucene,<types>,Not,Not
1239,lucene,: requirement is that my Lucene rewriter needs to be instantiated with,NL,NL
1240,lucene,\foo !@# bar\ will index to \foo (blank) bar\,Not,Not
1241,lucene,Use Hadoop RPC for inter Solr communication,NL,NL
1242,lucene,+ A AtomicLong expungeDeleteCommands = new AtomicLong();,Not,Not
1243,lucene,at org.apache.solr.search.DocSlice$1.nextDoc(DocSlice.java:112),Not,Not
1244,lucene,one field \title\ and gave the multiple word or say phrase.,NL,NL
1245,lucene,On Sun,NL,NL
1246,lucene,or if you have any other names in mind that is fine,NL,NL
1247,lucene,Ryan McKinley reassigned SOLR-813:,NL,NL
1248,lucene,I just committed something that changes the default behavior to \[core]\,NL,NL
1249,lucene,solr.xml;,Not,Not
1250,lucene,One thing we might not want to get rid of though is streaming,NL,NL
1251,lucene,Yonik Seeley reassigned SOLR-1284:,NL,NL
1252,lucene,http://clk.atdmt.com/UKM/go/195013117/direct/01,Not,Not
1253,lucene,the demo and modify it to create their own project,NL,NL
1254,lucene,: without bringing up a listener?,NL,NL
1255,lucene,<int name=\hard\>1</int>,Not,Not
1256,lucene,AtomicLong optimizeCommands= new AtomicLong();,Not,Not
1257,lucene,b2a85000-b2a9e000 rwxp b2a85000 00:00 0,Not,Not
1258,lucene,<chain class=\solr.CustomUpdateRequestProcessorFactory\ >,Not,Not
1259,lucene,[get] Getting: http://repo1.maven.org/maven2/pcj/pcj/1.2/pcj-1.2.jar,Not,Not
1260,lucene,In the future,NL,NL
1261,lucene,Attachments: solr-solrpy-r5.patch,Not,NL
1262,lucene,New Revision: 805774,Not,NL
1263,lucene,at org.eclipse.jdt.internal.junit.runner.TestExecution.run,Not,Not
1264,lucene,Affects Versions: 1.1.0,Not,NL
1265,lucene,follows this tip is going to decide Solr sucks the first time they,NL,NL
1266,lucene,[junit] Running org.apache.solr.search.TestQueryTypes,Not,Not
1267,lucene,where we have a \stable\ and an \experimental\,NL,NL
1268,lucene,Personall,NL,NL
1269,lucene,Seems like we should get rid of it.  It's query parser specific,NL,NL
1270,lucene,Posting file ipod_video.xml to http://localhost:8080/solr/update,NL,NL
1271,lucene,return(True);,Not,Not
1272,lucene,- Jave project) that were triggered by emails Jira had gotten over the,NL,NL
1273,lucene,+   * created and returned.,NL,NL
1274,lucene,Here's an update to this patch.  I dropped short/byte support for now because I somehow forgot to add in SortField.BYTE and SortField.SHORT on the related Lucene patch.  I will open a separate issue for those.,NL,NL
1275,lucene,b7f94000-b7f97000 rwxp b7f94000 00:00 0,Not,Not
1276,lucene,On May,NL,NL
1277,lucene,+ > > > A in fields myloc_0_,Not,Not
1278,lucene,23-27 March -- MAPvenpick Hote,Not,NL
1279,lucene,The custom cod,NL,NL
1280,lucene,: Are there going to be any obvious problems with this? The only one I can,NL,NL
1281,lucene,Attachments: solr.check.patch,Not,NL
1282,lucene,org.apache.solr.handler.component.StatsComponent.handleResponses(StatsComponent.java:116) at,Not,Not
1283,lucene,View this message in context:,NL,NL
1284,lucene,do is subscribe to solr-dev and start a dialog there about what issues,NL,NL
1285,lucene,[junit] Running org.apache.solr.handler.component.StatsComponentTest,Not,Not
1286,lucene,client/ruby/solr-ruby/test/unit/add_document_test.rb,Not,Not
1287,lucene,Attachments: SOLR-856.patch,Not,NL
1288,lucene,</multicore>,Not,Not
1289,lucene,URL: https://issues.apache.org/jira/browse/SOLR-565,Not,Not
1290,lucene,great.  as i,NL,NL
1291,lucene,[gsingers] SOLR-1314: cleans up Carrot2 implementation and upgrades it to latest release,NL,NL
1292,lucene,But the odd thing about this will be,NL,NL
1293,lucene,checking if the lock exists and acquiring the lock - they separately,NL,NL
1294,lucene,Remaining Estimate: 1680h,NL,NL
1295,lucene,time-zones should be irrelevant since all calculations are done in UTC ... lack of time-sync is a legitimate concer,NL,NL
1296,lucene,That also allows you to click the \grant license to ASF\ button to help us with our intellectual property tracking.,NL,NL
1297,lucene,5. fixed a small bug in the clustering example schema (that example reuses the main example doc,NL,NL
1298,lucene,if (i<=n-2) {,Not,Not
1299,lucene,container implementations.,NL,NL
1300,lucene,* NUL perhaps?  (can you legally embed null in a string in java?),NL,NL
1301,lucene,:  <li>Support for dynamic grouping of search results</li>,NL,Not
1302,lucene,to do,NL,NL
1303,lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/app/t/runner.js,Not,Not
1304,lucene,[ https://issues.apache.org/jira/browse/SOLR-1676?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12793158#action_12793158 ],Not,Not
1305,lucene,super(defaultField == null ? schema.getDefaultSearchFieldName() : defaultFiel,Not,Not
1306,lucene,at com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$FragmentContentDriver.next(XMLDocumentFragmentScannerImpl.java:2777),Not,Not
1307,lucene,<field column=\test\    template=\${dataimporter.request.finstalldir}\ />,Not,Not
1308,lucene,No,NL,NL
1309,lucene,public static int ntz(long val) {,Not,Not
1310,lucene,first it's a new term to a new view of the index (logical shard AFAIK,NL,NL
1311,lucene,syntax...,NL,NL
1312,lucene,3. LazyFields are incompatible with the sundry Field declarations scattered about Solr.  I believe I've changed all the necessary locations to Fieldable.,NL,NL
1313,lucene,* machine are skewed/different than that of the date faceting machine.,NL,NL
1314,lucene,h3. Usage:,NL,NL
1315,lucene,it must be removed,NL,NL
1316,lucene,[javac] Compiling 215 source files to http://lucene.zones.apache.org:8080/hudson/job/Solr-Nightly/ws/trunk/build/core,Not,Not
1317,lucene,interface all on its own.,NL,NL
1318,lucene,+ public static final String EXPUNGE_DELETES = \expungeDeletes\;,Not,Not
1319,lucene,INFO: adding lazy requestHandler: spellchecker=solr.SpellCheckerRequestHandler,Not,Not
1320,lucene,this would keep the glob style for \source\ and \dest,NL,NL
1321,lucene,: - [<a href=action.jsp?log=WARNING>WARNING</a>],Not,Not
1322,lucene,Hi Ur,NL,NL
1323,lucene,Primarily SolrCore and SolrIndexWriter ( specifically for my use-case ).,NL,NL
1324,lucene,1,Not,NL
1325,lucene,Look at http://wiki.apache.org/solr/SimpleFacetParameters#Facet_Fields_with_No_Zeros_And_Missing_Count_For_One_Field,NL,NL
1326,lucene,+ JETTY-309 force writable status of endpoints.,Not,NL
1327,lucene,[jar] Building jar: /tmp/apache-solr-nightly/contrib/clustering/build/apache-solr-clustering-1.4-dev.jar,Not,Not
1328,lucene,And since the regex is specified via the \regex\ attribute (as opposed to the value of an XML element) it's perfectly extensible in the future.,NL,NL
1329,lucene,Key: SOLR-1437,Not,NL
1330,lucene,Toda,NL,NL
1331,lucene,ASs someone with very little knowledge of Solr Cell and/or Tik,NL,NL
1332,lucene,==============================================================================,Not,Not
1333,lucene,Yonik Seeley edited comment on SOLR-1586 at 12/29/09 4:05 PM:,NL,NL
1334,lucene,root context.,NL,NL
1335,lucene,classpath option.,NL,NL
1336,lucene,3) all of the ResponseWriters should start looking at SolrQueryResponse.getException if they aren't alread,NL,NL
1337,lucene,Shalin Shekhar Mangar reopened SOLR-1300:,NL,NL
1338,lucene,information -- ie: only allow/commits updates if the,NL,NL
1339,lucene,relatively expensive.,NL,NL
1340,lucene,h4. Operations,NL,NL
1341,lucene,: +  <xsl:template match=\solr/system/threadCount\>,Not,Not
1342,lucene,bq.,NL,NL
1343,lucene,Key: SOLR-195,Not,NL
1344,lucene,# The properties defined in solr.xml should also be persisted back as is (without evaluation).,NL,NL
1345,lucene,to /admin/stats.jsp which is a 404.  _info.jsp can leverage a default,NL,NL
1346,lucene,sometimes have 100s of thousands of new docs as fast as Solr will,NL,NL
1347,lucene,Thanks for contributing this Darren!,NL,NL
1348,lucene,...Solr 1.1 is now available for download!...,NL,NL
1349,lucene,but when VirtualHost features were adde,NL,NL
1350,lucene,[junit] Test org.apache.solr.client.solrj.embedded.MergeIndexesEmbeddedTest FAILED,Not,Not
1351,lucene,We've been working on integrating the spelt spellchecker from XTF (http://groups.google.com/group/spelt/,NL,Not
1352,lucene,.ContextHandlerCollection.doStart(ContextHandlerCollection.java:161),Not,Not
1353,lucene,//doc.addField(\weight_\ + Integer.toString(i) + \_\ + Integer.toString(j,Not,Not
1354,lucene,[ https://issues.apache.org/jira/browse/SOLR-69?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12467399 ],Not,Not
1355,lucene,b2a9e000-b2b10000 rwxp b2a9e000 00:00 0,Not,Not
1356,lucene,are small fragments in the summary pag,NL,NL
1357,lucene,[junit] Tests run:,Not,Not
1358,lucene,Digital Library Production Service,NL,NL
1359,lucene,+ > > > A if (x >= n) {,Not,Not
1360,lucene,at java.net.ServerSocket.<init>(ServerSocket.java:141),Not,Not
1361,lucene,Add support for the new TrieRangeFilter in Lucene contrib-queries for fast range filter/query.,NL,NL
1362,lucene,: + > A Assert.assertEquals( item.categories.lengt,Not,Not
1363,lucene,instead it should be:,NL,NL
1364,lucene,H,NL,Not
1365,lucene,ervlet.jar;C:\\Inetpub\\ftproot\\apache-solr-1.1.0-incubating\\example\\lib\\org.m,Not,Not
1366,lucene,handler parse xml;,Not,NL
1367,lucene,Doesn't sound that way to me.,NL,NL
1368,lucene,3. Makes sense.,NL,NL
1369,lucene,the fields,NL,NL
1370,lucene,Testcase: testReplicateAfterWrite2Slave took 2.656 sec,Not,Not
1371,lucene,* find patch in file uploads \rewrite.1.patch\,NL,NL
1372,lucene,As of 1.,NL,NL
1373,lucene,<property name=\version\ value=\1.3\/>,Not,Not
1374,lucene,Reporter: Hoss Man,NL,NL
1375,lucene,: +   },Not,Not
1376,lucene,You can have anything your heart desires... Solr is open-source :),NL,NL
1377,lucene,Apache Ant version 1.7.1 compiled on June 27 2008,Not,NL
1378,lucene,containing the user I,NL,NL
1379,lucene,</core>,Not,Not
1380,lucene,term buffer char array.  The reason this comes up is that,NL,NL
1381,lucene,return Integer.valueOf( toExternal(f) );,Not,Not
1382,lucene,A [junit] Running org.apache.solr.analysis.TestReversedWildcardFilterFactory,Not,Not
1383,lucene,Attachments: SOLR-1492.patch,Not,NL
1384,lucene,stringsList.add(s);,Not,Not
1385,lucene,Examples of potential highlighter param names:,NL,NL
1386,lucene,file up into snippets -- which could then be combined again in lots of,NL,NL
1387,lucene,[ https://issues.apache.org/jira/browse/SOLR-447?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
1388,lucene,using maxDocs;,Not,Not
1389,lucene,new logo at ApacheCon -- but it would also be nice to use ApacheCon to,NL,NL
1390,lucene,@@ -1,Not,Not
1391,lucene,Components: contrib - Clustering,Not,NL
1392,lucene,* Centralized configuration management (i.e. new solrconfig.xml,NL,NL
1393,lucene,And two suggestions related to XSLT transformations for presentation:,NL,NL
1394,lucene,Chris Mattman,NL,NL
1395,lucene,+ > > > > A return te.term().text();,Not,Not
1396,lucene,Date: Wed Mar 26 13:59:40 2008,Not,NL
1397,lucene,*blockRegex* is an optional attribute that is applied after any allowRegex and discards any line which matches the regExp,NL,NL
1398,lucene,followed by ./solr,NL,NL
1399,lucene,[junit] 2008-08-25 08:13:12.814::INFO:  Shutdown hook complete,Not,Not
1400,lucene,J  org.mortbay.jetty.Server.handle(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;I)Z,Not,Not
1401,lucene,[ https://issues.apache.org/jira/browse/SOLR-219?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12494623 ],Not,Not
1402,lucene,rent:[* TO 1500] AND bedroom:[2 TO *] AND floor:[90 TO *],Not,Not
1403,lucene,<!-- for historic reason,Not,Not
1404,lucene,[javac] Note: /tmp/apache-solr-nightly/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/DocBuilder.java uses or overrides a deprecated API.,Not,Not
1405,lucene,makes it irrelevant what the actual value is -- even if the property,NL,NL
1406,lucene,URL: https://issues.apache.org/jira/browse/SOLR-491,Not,Not
1407,lucene,\endOffset\:,Not,Not
1408,lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/app/frame/Namespace.js,Not,Not
1409,lucene,collation,NL,NL
1410,lucene,using exec() instead of system() makes this complexity go away fortunately. Also the solr_server.rb was renamed to test_helper.rb as it is likely to contain other methods/classes for clearing the inde,NL,NL
1411,lucene,Environment: Linux,Not,NL
1412,lucene,x = x - ((x >>> 1) & 0x5555555555555555L);,Not,Not
1413,lucene,BaseTokenizerFactory does not make a Tokenize,NL,NL
1414,lucene,sounds good.  I agree.,NL,NL
1415,lucene,+ JETTY-125 maven plugin: ensure test dependencies on classpath for,NL,NL
1416,lucene,public Tokenizer create( Reader input ),Not,Not
1417,lucene,Can be replicated with the example-setup that comes with Solr (Jetty + example docs):,NL,NL
1418,lucene,Sorry I'm out of the loop on this.  In the last two week,NL,NL
1419,lucene,have tested the pre-releases and release candidates.,NL,NL
1420,lucene,at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$101(ScheduledThreadPoolExecutor.java:98),Not,Not
1421,lucene,The ability to update/search/delete among many solr instances,NL,NL
1422,lucene,Hoss Man commented on SOLR-1817:,NL,NL
1423,lucene,Attachments: Dup_files1.zip,Not,NL
1424,lucene,URL: https://issues.apache.org/jira/browse/SOLR-670,Not,Not
1425,lucene,: - [<a href=action.jsp?log=FINEST>FINEST</a>],Not,Not
1426,lucene,which is what open source and iteration is all about.,NL,NL
1427,lucene,Jayson Minard commented on SOLR-1155:,NL,NL
1428,lucene,[junit] Running org.apache.solr.highlight.HighlighterConfigTest,Not,Not
1429,lucene,allows for elements to be anotate with a nam,NL,NL
1430,lucene,Implement highlighted field support,NL,NL
1431,lucene,- Hide quoted text -,NL,NL
1432,lucene,noble.paul edited comment on SOLR-561 at 5/25/08 9:48 PM:,NL,NL
1433,lucene,Seems like we're reaching critical mass again,NL,NL
1434,lucene,: +   out.println(\ <tokens>\);,Not,Not
1435,lucene,of these,NL,NL
1436,lucene,-   StringWriter out = new StringWriter();,Not,Not
1437,lucene,3. As per SOLR-1301 patch,NL,NL
1438,lucene,Committed revision 757690.,NL,NL
1439,lucene,\+\ ...,Not,Not
1440,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1525,Not,Not
1441,lucene,2. StandardRequestHandler uses CommonParams to store config-time parameter values (new feature),NL,NL
1442,lucene,<http://hudson.zones.apache.org/hudson/job/Solr-trunk/1078/changes>,Not,Not
1443,lucene,: +   out.println(\</error>\);,Not,Not
1444,lucene,matthew.woytowitz@mantech.com,Not,NL
1445,lucene,[junit] 2008-08-25 08:15:16.794::INFO:  Shutdown hook complete,Not,Not
1446,lucene,if (isfrag = \fragment\.equals(walk.getNodeName())),Not,Not
1447,lucene,SpellCheckComponent must be able to build/load spell check index on startup and commits. With SOLR-60,NL,NL
1448,lucene,: A import java.util.List;,Not,Not
1449,lucene,I am finally getting back around to this. And I am having trouble implementing SolrCoreAware. As The SolrResourceLoader has a method called assertAwareCompatibility which throws an exception my class does not extend SolrRequestHandle,NL,NL
1450,lucene,Attachments: dynamicCopy.patch,Not,Not
1451,lucene,- support some sort of standard RPC mechanism (Thrif,NL,NL
1452,lucene,at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:380),Not,Not
1453,lucene,SEVERE: java.lang.OutOfMemoryError: PermGen space,Not,Not
1454,lucene,fq={!tag%3Dt1}SubjectTerms_mfacet:(testvalue)&,Not,Not
1455,lucene,Attachments: hoss.spell.patch,Not,NL
1456,lucene,http://www.eu.apachecon.com/,Not,Not
1457,lucene,Remaining Estimate: 3h,NL,NL
1458,lucene,[javac] com.sun.tools.javac.code.Symbol$CompletionFailure: file,Not,Not
1459,lucene,solr-home/instanceDir2/...,Not,Not
1460,lucene,[shalin] Rolling back commit on SOLR-614 pending discussion and consensus.,NL,NL
1461,lucene,public void setBits(long[] bits) { this.bits = bits; },Not,Not
1462,lucene,Can you tell us a little bit more about the why/what of this?  Are you,NL,NL
1463,lucene,: +  <textarea class=\std\ rows=\3\ cols=\70\ name=\val\><xsl:value-of select=\fieldIndexValue\ /></textarea>,Not,Not
1464,lucene,Thanks for creating this ticke,NL,NL
1465,lucene,AU  site/linkmap.html,Not,Not
1466,lucene,./lib:,Not,Not
1467,lucene,SIGHUP: [libjvm.so+0x282fb0,Not,Not
1468,lucene,SimilarityFactory patch: facilitate parameterizable Similarity implementations,NL,Not
1469,lucene,</init-param>,Not,Not
1470,lucene,Yonik Seeley commented on SOLR-27:,NL,NL
1471,lucene,: - </td>,Not,Not
1472,lucene,Sent from the Solr - Dev mailing list archive at Nabble.com.,NL,NL
1473,lucene,Hackathon - open to all! | Geeks for Geeks | Lunchtime Sessions,NL,NL
1474,lucene,Great. Thanks a lot :),NL,NL
1475,lucene,import org.apache.solr.core.MultiCore;,Not,Not
1476,lucene,+++ lucene/solr/trunk/client/java/solrj/src/org/apache/solr/client/,Not,Not
1477,lucene,Ryan McKinley updated SOLR-182:,NL,NL
1478,lucene,:  In my general experience I have seen people deploying applications in,NL,NL
1479,lucene,at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:378),Not,Not
1480,lucene,own log & error notification (emails/pages to the operator) so that is not,NL,NL
1481,lucene,[junit] Running org.apache.solr.BasicFunctionalityTest,Not,Not
1482,lucene,[mkdir] Created dir: /tmp/apache-solr-nightly/dist/solr-cell-lib,Not,Not
1483,lucene,It's been 3 months since I looked at this.  Sounds fimiliar.  Here are the params I pass with every MLT Query.,NL,NL
1484,lucene,no objections ...,NL,NL
1485,lucene,URL: https://issues.apache.org/jira/browse/SOLR-162,Not,Not
1486,lucene,: +<xsl:template match=\solr/analysis/results/queryAnalyzer/factory/args\>,Not,Not
1487,lucene,: Modified: incubator/solr/trunk/CHANGES.txt,Not,Not
1488,lucene,Jayson Minard updated SOLR-1155:,NL,Not
1489,lucene,<int name=\price:[* TO 500]\>2</int>,Not,Not
1490,lucene,Key: SOLR-1461,Not,NL
1491,lucene,Enviado el: miA(c)rcole,NL,NL
1492,lucene,See http://www.apache.org/dev/crypto.html,Not,NL
1493,lucene,: + the License.  You may obtain a copy of the License at,NL,NL
1494,lucene,+ JETTY-296 Close direct content inputstreams,Not,NL
1495,lucene,public int commitMaxTime = -1; // make sure these documents are,NL,Not
1496,lucene,Assignee: Otis Gospodnetic,NL,NL
1497,lucene,for( SolrDocument doc : docs ){,Not,Not
1498,lucene,{,Not,Not
1499,lucene,at hudson.model.Executor.run(Executor.java:59),Not,Not
1500,lucene,java.lang.String 	getServletContextName(),Not,Not
1501,lucene,{code},Not,Not
1502,lucene,: + <entity>,Not,Not
1503,lucene,* Changed access modifier for the QueryParsing.StrParser inner class and its constructors to public. Again as in abov,NL,NL
1504,lucene,:    printThreadInfo(t,Not,Not
1505,lucene,needed.,NL,NL
1506,lucene,solr-home/instanceDir2/,Not,Not
1507,lucene,Unless you have very large numbers of facet value,NL,NL
1508,lucene,.mortbay,NL,NL
1509,lucene,should,NL,NL
1510,lucene,Ryan McKinley commented on SOLR-867:,NL,NL
1511,lucene,3. For SOLR-30,NL,NL
1512,lucene,easier.,NL,NL
1513,lucene,+++ lucene/dev/trunk/lucene/common-build.xml Fri Mar 26 21:55:57 2010,Not,Not
1514,lucene,contrib/javascript/src,Not,Not
1515,lucene,// TODO: if field is null,NL,NL
1516,lucene,The Jetty that is bundled for the example application is version 6.1.,NL,NL
1517,lucene,Attachments: SOLR-1590.Mattmann.112209.patch.txt,Not,NL
1518,lucene,[ https://issues.apache.org/jira/browse/SOLR-539?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
1519,lucene,Why invent something when compression is standard in HTTP? --wunder,NL,NL
1520,lucene,Ideally we don't need to.,NL,NL
1521,lucene,client/ruby/solr-ruby/test/unit/document_test.rb,Not,Not
1522,lucene,: +</meta>,Not,Not
1523,lucene,potential optimization of BufferedTokenStream?,NL,NL
1524,lucene,far as to recommend deprecating the named accessors like getQueryStrin,NL,NL
1525,lucene,The following patch adds a skin to the Forrest site that enables the Solr site to search Solr only content using Lucene/Solr. When a search is submitte,NL,NL
1526,lucene,I guess it should containe,NL,NL
1527,lucene,Another custom similarity may say that only 1) and 6) are similar because they are identical.,NL,NL
1528,lucene,--man,Not,NL
1529,lucene,import java.util.Map;,Not,Not
1530,lucene,Posting file hd.xml to http://localhost:8080/solr/update,NL,NL
1531,lucene,x html(46),Not,Not
1532,lucene,at org.apache.solr.handler.dataimport.DocBuilder.doFullDump(DocBuilder.java:178),Not,Not
1533,lucene,content (CS);,Not,Not
1534,lucene,/<zookeeper_rootdir>,Not,Not
1535,lucene,: +  <link rel=\shortcut icon\ href=\/favicon.ico\ type=\image/ico\></link>,Not,Not
1536,lucene,One option obviously is to treat a 15 second timeout the same as if the node went down. It seems to depend though - in a lot of case,NL,NL
1537,lucene,Linux Red Hat ES4  (2.6.9-5.ELsmp from 'uname -a'),Not,NL
1538,lucene,[junit] Running org.apache.solr.client.solrj.embedded.MultiCoreEmbeddedTest,Not,Not
1539,lucene,2. refactor the addMainQuery() method to use,NL,NL
1540,lucene,[junit]  <h2>asf - Revision 691915]: /lucene/solr/trunk...> but was:<...asf - Revision 69191[6: /lucene/solr/trunk</title></head>,Not,Not
1541,lucene,Reporter: Andrzej Bialecki,NL,NL
1542,lucene,handled without error.,NL,NL
1543,lucene,<int name=\lengthNormFactorsMax_supplierDescription_*\>7</int>,Not,Not
1544,lucene,diff --git a/example/solr/conf/solrconfig.xml b/example/solr/conf/solrconfig.xml,Not,Not
1545,lucene,[jar] Building jar: /tmp/apache-solr-nightly/contrib/dataimporthandler/target/apache-solr-dataimporthandler-extras-nightly.jar,Not,Not
1546,lucene,need/drive to impliment anything beyond what's currently supported...,NL,NL
1547,lucene,sure it couldn't work that way for the reasons you outlined.,NL,NL
1548,lucene,Compiler\></property>,Not,Not
1549,lucene,The problem with XMLWriter is that it combines two functions that,NL,NL
1550,lucene,they only want one instance per server they could use a system property or,NL,NL
1551,lucene,Reporter: DoAYacan GA1/4ney,NL,NL
1552,lucene,2) cd /proc/[java pid/fd,Not,Not
1553,lucene,represent the state of the cores of a given set of servers which,NL,NL
1554,lucene,at org.mortbay.jetty.bio.SocketConnector$Connection.run(SocketConnector.java:226),Not,Not
1555,lucene,Key: SOLR-210,Not,NL
1556,lucene,Attachments: analysis-xml-out.txt,Not,NL
1557,lucene,Mark Miller updated SOLR-1445:,NL,NL
1558,lucene,is a more restricted form of the canonical representation of dateTime,NL,NL
1559,lucene,by other folks.,NL,NL
1560,lucene,------------------------------------------------------------------------------------------------,Not,Not
1561,lucene,probably better-performing) to issue the queries during analysis.,NL,NL
1562,lucene,thatnks for letting us know about this.  for future refrence: pasting the,NL,NL
1563,lucene,[ https://issues.apache.org/jira/browse/SOLR-427?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12551218 ],Not,Not
1564,lucene,In QueryComponent (lines 81-82) we have:,NL,NL
1565,lucene,** property for type name in *both* the fieldtype and field (which,NL,NL
1566,lucene,Solr moves to Lucene's trunk:,NL,NL
1567,lucene,Filed[] from a single field value input -- but it doesn't provide any,NL,NL
1568,lucene,Total time: 63 minutes 42 seconds,Not,NL
1569,lucene,-  } catch (SQLException e) {,Not,Not
1570,lucene,<field column=\datasource\ template=\board\/>,Not,Not
1571,lucene,Hoss Man resolved SOLR-970.,NL,NL
1572,lucene,Attachments: SOLR-1296.patch,Not,NL
1573,lucene,en\\c:\\Downloads\\solr_trunk\\src\\maven\\solr-parent-pom.xml.template due to,Not,Not
1574,lucene,multiple <document> were never supported by DIH .,NL,NL
1575,lucene,A lucene/solr/trunk/src/solrj/org/apache/solr/client/solrj/request/UpdateRequest.java,Not,Not
1576,lucene,I vote for #2.  Archeologists can still dig it up through an svn,NL,NL
1577,lucene,public void write(ResponseWriter writer) {,Not,Not
1578,lucene,at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:131),Not,Not
1579,lucene,Environment: Solr core,Not,NL
1580,lucene,int i;,Not,Not
1581,lucene,happen,NL,NL
1582,lucene,must be a somewhat obscure code path since I've certainly used Solr,NL,NL
1583,lucene,+ > > > > A },Not,Not
1584,lucene,Is this an issue with the lucene Sort Comparator interface or with how the solr implementation passes the results around?,NL,NL
1585,lucene,* limitations under the License.,NL,NL
1586,lucene,:  <li>Constant scoring range and prefix queries - no id,NL,NL
1587,lucene,I don't think solrjs should hold up the 1.4 release.,NL,NL
1588,lucene,[clover] Updating database at 'http://hudson.zones.apache.org/hudson/job/Solr-trunk/ws/trunk/build/tests/clover/db/solr_coverage.db',Not,Not
1589,lucene,Jun 1,Not,NL
1590,lucene,A collection of rough enhancements to the default highlighter. Mostly to be used as ideas for future development.,NL,NL
1591,lucene,PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/bin/X11:/usr/games,Not,Not
1592,lucene,[Compiling 2 source files to,NL,NL
1593,lucene,org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:,Not,Not
1594,lucene,: One idea was for me to use a filter with the copy task that e.g.,NL,NL
1595,lucene,there are other (less clean) ways to handle the INCREMENT command.  My real,NL,NL
1596,lucene,query facets via the UI. it is also possible to,NL,NL
1597,lucene,[ https://issues.apache.org/jira/browse/SOLR-1356?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
1598,lucene,ResponseWriters (the MoinMoin editing screen gies you a pulldown to assign,NL,NL
1599,lucene,If you run that query what do your results look like?,NL,NL
1600,lucene,/a/b/c/d/e...,Not,Not
1601,lucene,: -    sb.append(\ on lock=\ + ti.getLockName());,Not,Not
1602,lucene,at org.apache.solr.update.DirectUpdateHandler2.overwriteBoth(Unknown Sou rce),Not,Not
