ID,Mika,Fabio,Disagreement,Text
1570,1,1,FALSE,"just clearing his concern no.2, yes you have to create multiple ingress in multiple namespaces"
1571,2,2,FALSE,service.beta.kubernetes.io/aws-load-balancer-proxy-protocol: '*'
1572,2,2,FALSE,"args: [-c,./price-project, &]"
1573,1,1,FALSE,"I see your cluster ip is 10.101.7.104, from where it took it from, did you configure any DHCP server or assigned to any virtual adapter"
1574,1,1,FALSE,@nux The github-provided heapster/influxdb/grafana manifests result in grafana representing the data as bytes
1575,1,1,FALSE,can you describe the pod?..
1576,1,1,FALSE,Waves or Flannel for example
1577,1,1,FALSE,"Morning all, can anyone chime in with options for deploying k8s on bare metal/vms? I've a cluster of a few nodes which I've been playing around with which I deployed with Kubespray, but I'm wondering what people's thoughts are regarding using Kubespray for a p"
1578,1,1,FALSE,when using prometheus-operator?
1579,2,2,FALSE,cpu: 250m
1580,2,2,FALSE,31s 31s 1 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 30
1581,1,1,FALSE,use kubeadm..
1582,1,1,FALSE,just delete the pod!
1583,1,1,FALSE,I can access from cluster-1
1584,1,1,FALSE,"stupid questions, but... replica count in statefulset?"
1585,1,1,FALSE,you can explicitly grant it permission to bind to named clusterroles as well
1586,2,2,FALSE,https://blog.learnk8s.io/connect-service-kubernetes-7cb346cf2f64
1587,1,1,FALSE,You are welcome!
1588,2,2,FALSE,start=$(date +%s); while [ $(pgrep -c nginx) -gt 0 -a $(($start + 60)) -gt $(date +%s) ]; do sleep 1; done
1589,1,1,FALSE,Credentials are admin
1590,1,1,FALSE,i think i had to build my own image
1591,1,1,FALSE,do you have an ingress-controller deployed?
1592,1,1,FALSE,"I need it to be part of the lifecycle, not manual delete. I have a container that stores some data temp. does process and when the script ends, the container stops. When the container stops, I want it to die not restart so I have a fresh container that can start clean. for this use case I don't want to use persistent storage because the temp data that's written doesn't need to be kept."
1593,2,2,FALSE,"Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.548619 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.550079 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.568281 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: I1027 00:51:20.568306 16317 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:51:20 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service: main process exited, code=exited, status=1/FAILURE Oct 27 00:51:20 kuber-poc-app1 systemd[1]: Unit kubelet.service entered failed state. Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service failed."
1594,1,1,FALSE,@roffe great!
1595,1,1,FALSE,I use Ingress like this:
1596,1,1,FALSE,Ok newest theory is that because I cheaped out and used nano machine sizes somehow the installation process causes the machine to not have enough resources to complete successfully. I wont know for sure for another few moments here.. when it works it usually works within about 10 minutes... its been that now.. I am going to leave it overnight as I am off for the day now... and see if its resolved I'm the AM.. I will update that ticket then for those who end up using doctor google.
1597,2,2,FALSE,--client-ca-file=/var/lib/kubernetes/ca.pem
1598,1,1,FALSE,send notification to mobile and send notification on desktop
1599,1,1,FALSE,"I am reading up on opentracing, it looks like this should be part of ishtio"
1600,1,1,FALSE,@pep isn't it the namespace?
1601,1,1,FALSE,"hmmm ok, if this the only resource you can not get or you can not get any"
1602,1,1,FALSE,"nfs has its issues, but fuse is scary"
1603,2,2,FALSE,command:
1604,1,1,FALSE,Hi
1605,1,1,FALSE,Ok
1606,1,1,FALSE,because u used backend instead of rules (Single Service Ingress)
1607,1,1,FALSE,"@kubevick maybe obvious, but make sure that your image has a /bin/bash - I've used busybox as a base image and made the mistake of assuming it's there when it wasn't..."
1608,1,1,FALSE,"depends what you want. if you are fine with manual config of PDs for your pods, that's ok. PVCs are tool to do this automatically"
1609,2,2,FALSE,# multi_accept on
1610,2,2,FALSE,--cloud-provider=aws \
1611,1,1,FALSE,no =/ that's what i'm working on with the tooling
1612,1,1,FALSE,you two using google cloud ever? have some specific.
1613,1,1,FALSE,"Anyone around to talk detailed RBAC permissions? Specifically, trying to limit admin access to specific namespace prefixes only. This doesn't really seem to be discussed/supported, but I think I can get close using nonResourceURLs and splats (*). Just looking to chat, as I seem to be missing something."
1614,2,2,FALSE,- command
1615,1,1,FALSE,relevant discussion at https://kubernetes.slack.com/archives/C09NXKJKA/p1508266415000573
1616,2,2,FALSE,Partition: 0
1617,2,2,FALSE,http://slack.k8s.io/
1618,1,1,FALSE,@jpweber yes
1619,1,1,FALSE,"Oh, it worked in default for you, but it won't work in jenkins?"
1620,1,1,FALSE,"if I had to guess, I'd say an rbac issue?"
1621,1,1,FALSE,"Hi there, I'm having trouble setting up a deployment (on 1.7.x), https://bpaste.net/show/78f4e69bcce5 I get The Deployment foo-test-dpl is invalid: spec.template.metadata.labels: Invalid value: map[string]string{name:foo-test}: selector does not match template labels"
1622,1,1,FALSE,Hi there I need some help
1623,1,1,FALSE,I'm not telling you how to live your life. lol
1624,1,1,FALSE,just delete the pod.
1625,1,1,FALSE,and as I say that it came in.. so never mind that..
1626,1,1,FALSE,would someone mind helping me figure out why this yaml is wrong? It's telling me I'm passing accessModes a string instead of an array: https://pastebin.com/uQ1XKLZM
1627,1,1,FALSE,not quite sure about that
1628,1,1,FALSE,"Without reaper, your pods will stop running but deployment will not restart them."
1629,1,1,FALSE,yes I saw that the other day. Will have a look as well
1630,1,1,FALSE,if we use minikube can we add more nodes
1631,2,2,FALSE,Production-Grade Container Orchestration
1632,2,2,FALSE,https://github.com/xcarpentier/ex-react-native-i18n
1633,1,1,FALSE,"Guys can I pass a function as a param in react navigation? Like, this.props.navigation.navigate('settings', { someFunction: this.someFunction.bind(this) } and use that function in the settings screen ? like, this.props.navigation.state.params.someFunction() ?"
1634,1,1,FALSE,Please fix this
1635,1,1,FALSE,"pure JS tends to be an inferior experience for users, despite the developer convenience"
1636,1,1,FALSE,"@ryshonza, @814465104 I've only been in this slack for a week or two, abut the amount of people having ios build failed issues with no further info does worry me. Hopefully the Expo people are working on getting more information out of the build process that we can use."
1637,1,1,FALSE,"when expo is managing the signing of apks, what determines which certificate is being used?"
1638,1,1,FALSE,thanks will do
1639,1,1,FALSE,"hi, i'm having this weird behaviour where on simulator, the status bar is black text but on the ios device it is white text. i did not customize anything on the status bar. i started the app based on the blank expo project and the only thing i've added is react-navigation. any tips on where to look? i want the text on status bar to remain as black like in the simulator."
1640,1,1,FALSE,"Is it a relatively common thing to get a build succeed but not always include the app icon correctly? I've had a build with all app icons formats as per my icon png except one with was the expo icon, another build with all icons correct and now another with all expo icons and *one* of them is missing."
1641,1,1,FALSE,"hmm, I see. is detaching a reasonable solution?"
1642,1,1,FALSE,wow! And what about being a freelancer?
1643,1,1,FALSE,@ccheever I ended up exporting the font to an image and using an animated.image
1644,1,1,FALSE,"Hi! How do you make social media stuff? E.g. Facebook Like button, or sharing to Facebook/Twitter?"
1645,1,1,FALSE,my use case would be a react-native camera library that enable some processing of video frames using native code
1646,1,1,FALSE,can you dm me your actual manifest?
1647,1,1,FALSE,Can't do that with the current offerings sadly
1648,1,1,FALSE,"man, was about to test a snippet using the RN method RCTDeleteStorageDirectory() but it's not easy cause all the dependencies."
1649,1,1,FALSE,And that's it
1650,1,1,FALSE,"Hello everyone, I'm experiencing a really odd bug on a project I'm working on. The react native app (expo sdk version 21.0.0) is a simple webview wrapper that redirects to our web app. When the user is filling out their form, as soon as they click on an input field, the screen scrolls to the top and then gets stuck up there. I'll post a video below that illustrates the bug in detail. The bug is only present through the react native app. If the user visits the url through a web browser the form is fine. The bug is also only present on some devices (works on iphone/blackberry but, broken on Samsung). Any suggestions? Thanks in advance!!!"
1651,1,1,FALSE,How do I resolve this error
1652,1,1,FALSE,@keith uploaded a file: Anybody know how to keep a Modal from changing the StatusBar color on Android? and commented: Snack is here: https://snack.expo.io/SyOHfcaxG My goal is to have a modal that shows a menu overlaying the Navbar - I want it to look like the menu is just on top of the view without otherwise changing the appearance.
1653,1,1,FALSE,hi guys.. good morning
1654,1,1,FALSE,"That's where I get confused, because right now i've got my device off of Wifi, have an unpublished app, and yet can still access it if I have the packager running."
1655,1,1,FALSE,@haveneersrobin hmm do you know what the usual flow is for facebook login and key hashes separate from Expo? like if you were making your own native app?
1656,1,1,FALSE,thank you jeff! It took me a bit to understand that but once i got that i needed the private key to charge rest was straight forward
1657,2,2,FALSE,yarnpkg start --reset-cache 
1658,1,1,FALSE,Thanks Brent
1659,1,1,FALSE,Sure thing
1660,1,1,FALSE,you need to read jest docs for usage with react native
1661,1,1,FALSE,well i'll be
1662,1,1,FALSE,"no, through the Expo iOS app"
1663,1,1,FALSE,pod repo update
1664,1,1,FALSE,Does anyone know how expo signs apks by any chance?
1665,2,2,FALSE,react-native-scripts start 8:33:57 AM: Starting packager... 
1666,1,1,FALSE,"seems like this is part of the required permissions but i'm not sure why, cc @satya164"
1667,1,1,FALSE,"@henleydr commented on @henleydr's file Crash: Using react native debugger, expo, and hot reloading. I can't get rid of this. I can't get past this. Restarted my computer as well. There is no option to get into debugger or turn off hot reloading."
1668,1,1,FALSE,and I was excited about it!!!!
1669,1,1,FALSE,Hi everyone !
1670,1,1,FALSE,"cocoapods is managing both deps, and one can't find the other?"
1671,1,1,FALSE,@zolrath are you specifying an icon in your app.json that has transparency?
1672,1,1,FALSE,Still have to mess around with the linking phases and whatnot for dev/prod builds
1673,1,1,FALSE,"Well I'm glad it worked out for you, sometimes the errors are occurring at irregular intervals; not continuous or predictable."
1674,1,1,FALSE,Has anyone used swipeable in expo 22? I just get a module not found
1675,1,1,FALSE,Haha i've definitely done this
1676,1,1,FALSE,"Hi Expo team! Great work on Expo we were able to get our app ready for submission in less than a week! We do however have one issue. We are trying to update the name of our App as it appears on the iOS home screen. I have modified the name in app.json, however upon building a new standalone iOS build and uploading to iTunes connect. As well as modifying the name in iTunes connect. The name will not change. Is there a step we are missing?"
1677,1,1,FALSE,can you try signing in again @kolanos?
1678,1,1,FALSE,I'm using Share to text with whatsapp for example ... I would like to know if someone has already implemented it and also with sending images.
1679,1,1,FALSE,"I mean, as the person who recently start with RN/Expo and general"
1680,1,1,FALSE,can you close and reopen xde?
1681,2,2,FALSE,exp fetch:ios:certs
1682,1,1,FALSE,"Hi guys, quick question.... Im having some trouble loading an .obj file, I can load .jpg but not .obj"
1683,1,1,FALSE,ok thanks I wiil test these 2 solution
1684,1,1,FALSE,"Hello, The exp cli says that there is a newer version (45.1.0), even after I updated it with npm. Is the reinstall of the package the only option?"
1685,1,1,FALSE,"how can I get deep linking working on android? every time the browser redirect the user back to the app, the app is starts over again"
1686,1,1,FALSE,"@samy-amar yeah. even if you changed your expo config, the part that tells the native apps which project to load is already decided"
1687,1,1,FALSE,"hmm who knows then, maybe I'll try cleaning node module"
1688,1,1,FALSE,"Hello! I remember there was some sort of React-Native and Expo components tester app, where a user could see how the components look in action. Could someone send a link to this app? Can't find it anywhere."
1689,1,1,FALSE,@brent looks like there is a serious need to improve location api...
1690,1,1,FALSE,I ran
1691,1,1,FALSE,"that profile is from just opening the example, not touching anything, just letting the map finish load once and then quitting"
1692,1,1,FALSE,thanks wli - I'll see if I can try that now
1693,1,1,FALSE,is the EXDynamicMacros.h file generated?
1694,1,1,FALSE,for now can you try downgrading exp to 34.2.0 ?
1695,2,2,FALSE,[*.*]
1696,1,1,FALSE,about 10 min stuck in this position without any bug report or debug log
1697,2,2,FALSE,https://stackoverflow.com/questions/12163240/avaudiorecorder-record-aac-m4a
1698,1,1,FALSE,"kk, thanks guys.. yeah.. in most of my cases the push notification works fine. I dont mind waiting for the action to happen once the app comes back to fg.. but for the location, i do need inmediate action"
1699,1,1,FALSE,"I remember that being an issue, thanks fellas"
1700,1,1,FALSE,is that file at the root of your monorepo?
1701,1,1,FALSE,"ilja uploaded a file: Screen Shot 2017-07-01 at 16.24.12.png and commented: Started getting this, I'm not sure this is what started causing it, but I added"
1702,1,1,FALSE,"thanks for the reply @ccheever , sorry I didn't make myself clear, I am running it in localhost, trying to run it in my android emulator"
1703,1,1,FALSE,"if u scroll down here, there's an example of the aac audio settings."
1704,1,1,FALSE,"@keith shared a file: Issue with components thinking there's a lot more horizontal space than there really is and commented: Wondering if anybody has any ideas on how to troubleshoot this issue. I can't tell if it's React Native, Expo, React Navigation, or GiftedChat. I have a GiftedChat view that I push onto a stack. Every 5th time or so, when I push the view onto the stack, the message bubbles don't wrap when they hit the limit on horizontal space- they just keep going. Didn't see this before I upgraded to Expo 21. When I run the inspector, these components think they have practically infinite horizontal space to expand into."
1705,1,1,FALSE,i am trying to use google login with the code in the docs . i have git the client id too but it always get to catch block .in try it throws an error
1706,1,1,FALSE,it looks like your project uses sdk 15?
1707,1,1,FALSE,The reason why Payments is undefined on iOS is because you didn't add the Payments subspec @burnsieuk
1708,1,1,FALSE,has anyone used AndroidBackButtonBehavior from ex-navigation? I'm a little confused on the implementation
1709,1,1,FALSE,It is possible. But very ugly. And hintcolor breaks when you're on that hidden tab
1710,1,1,FALSE,i think it's 4.6.1
1711,1,1,FALSE,Encountering the following warning in Expo XDE:
1712,1,1,FALSE,"you can't remove it, there's no other way to get back to the main screen on the simulator"
1713,1,1,FALSE,hmm... it should be there
1714,1,1,FALSE,yea thanks guys @nesho @drewbie
1715,1,1,FALSE,@jesse
1716,1,1,FALSE,I am getting Invalid Version: undefined when I try to start my project in XDE now. I had already successfully upgraded to sdkv20 and everything ran fine. Today when I opened XDE it asked to update and I did and now I get that error
1717,1,1,FALSE,"ok.. I'll keep digging, thanks for your time!"
1718,1,1,FALSE,@danielneal uploaded a file: Screen Shot 2017-10-24 at 15.57.31.png
1719,1,1,FALSE,ok those are right
1720,1,1,FALSE,@satya164 I got it with yarn global exp  Thanks!
1721,1,1,FALSE,I've always done it one SDK version at a time using the blog instructions (e.g. https://blog.expo.io/expo-sdk-v18-0-0-is-now-available-38e62305283). That way I can test after each upgrade and attribute any regressions to a particular SDK version upgrade.
1722,1,1,FALSE,what is the issue? did you create an issue on github or forum post where you describe it in detail?
1723,1,1,FALSE,"I have the same issue, @bradryan7."
1724,1,1,FALSE,Is Expo FileSystem somehow includes converting video file captured using Camera.recordAsync to Base64?
1725,1,1,FALSE,"stevenconner uploaded a file: Simulator Screen Shot Feb 16, 2017, 1.05.35 PM.png and commented: hello everyone! anyone ever have this issue while trying to get a mapview to render in exponent? i can't seem to get the component to stretch to the bottom of the screen..."
1726,1,1,FALSE,is there anyway to use wix/react-native-navigation with ejected expo project?
1727,1,1,FALSE,it's currently implemented that way (in both normal React Native and also Expo) because some devtools require restarting your app to take effect
1728,1,1,FALSE,Hey people
1729,2,2,FALSE,https://github.com/janeasystems/nodejs-mobile-react-native
1730,1,1,FALSE,"if you want to do push notifications, use REMOTE_NOTIFICATIONS, however they are both actually the same thing right now"
1731,1,1,FALSE,yeah you should be able to do that. securestore on android is especially tricky because different versions of androids support different crypto providers (the things that do encryption) and it's much more finicky than other fragmented android APIs because the crypto provider is loaded at runtime so we don't know what it's going to support up front
1732,1,1,FALSE,oh damn gonna try that now @nesho
1733,1,1,FALSE,"interesting, I have no idea how multitasking works on ipads"
1734,1,1,FALSE,"Hey guys, just started working with Expo yesterday ! I detached my app today, and was trying to build in Xcode but I can't build Expokit, I keep getting React/RCTDevSettings.h not found..."
1735,1,1,FALSE,"You could create some sort of global store object in the top-most component, and then use the React lifecycle methods (componentWIllMount, componentWillUnmount) to modify that global store. Then access that in the components that need it. It's super hacky, but it works. I had to do something like this once."
1736,1,1,FALSE,"I did, same as always. Should I redo it?"
1737,1,1,FALSE,"@jonathan sorry about the delay here, i restarted your build. hopefully we won't hit issues with apple's api and you'll be able to build again. if you're still having problems when you're next online, can you ping me?"
1738,1,1,FALSE,"@jesse dunno what you mean by later, but it was a week ago I think"
1739,1,1,FALSE,"Hey everyone, I'm not able to build a standalone iOS version of our app since I added usesNonExemptEncryption to the config."
1740,1,1,FALSE,Is it detached?
1741,1,1,FALSE,@ben I have changed my apple team id and rebuilt it but it is still building after 20 mins. The build ID is is f17a35cd-df27-4ecb-9919-c5de400308a0. Is it supposed to take that long? https://forums.expo.io/t/build-standalone-ios-app-error/5043/2
1742,1,1,FALSE,"Hey guys, does any of you have been experience that the expo google sign in works well in the simulator but crashed after I deploy it to the app store"
1743,2,2,FALSE,https://docs.expo.io/versions/v15.0.0/guides/up-and-running.html
1744,1,1,FALSE,bcostabatista shared a file: Untitled
1745,2,2,FALSE,https://www.npmjs.com/package/expo
1746,1,1,FALSE,seems like a bunch of people are getting failures on exp detach now on SDK 24
1747,1,1,FALSE,Perhaps I forgot to mention that this happens on the standalone app
1748,1,1,FALSE,anybody using PlayFab with expo?
1749,1,1,FALSE,@grzjos it seems like the same problem -- are you making sure your private key is included in your p12?
1750,1,1,FALSE,did you try again?
1751,1,1,FALSE,it says it linked okay if I go through the standard process
1752,1,1,FALSE,you can't ask again
1753,1,1,FALSE,Hello developers! I'm new to here in order to asking for help. I've been waiting for building android apk using exp build:android. It's been 2 hours already and still stuck in build in progress... Is there any method to stop current build or track the error during build? My project seems working pretty well on both android and ios- exp client. Thanks for helping
1754,1,1,FALSE,it dont ready path file sqlite of me
1755,1,1,FALSE,hi all
1756,2,2,FALSE,https://facebook.github.io/react/docs/react-component.html#setstate
1757,1,1,FALSE,I'm trying to convert existing projects. Running into issues
1758,1,1,FALSE,I'm still using SDK 15
1759,1,1,FALSE,Congrats!
1760,1,1,FALSE,killall node perhaps. Then fix the error in your exp.json / app.json file because that's probably what's causing it
1761,1,1,FALSE,followup from dm: looks like expo doesn't work in iran b/c gov't blocked google
1762,1,1,FALSE,"Hi, I'm new with you"
1763,1,1,FALSE,"there's a link to how exactly Apple Pay works in the above link... but basically, apple pay is the thing that authenticates against a user's fingerprint so the user doesn't have to enter the credit card manually"
1764,1,1,FALSE,Thank you so much! @brent
1765,1,1,FALSE,why do you need environment variables?
1766,1,1,FALSE,"Hei everyone. Can someone recommend a lib for reading device information, or any other recommendations to distinguish logins from one user from multiple devices?"
1767,1,1,FALSE,iOS: There was an error with this build.
1768,1,1,FALSE,Functional components are not the same as PureComponents. A quick google search will provide details
1769,1,1,FALSE,"@seantempesta I just don't have time to play with cljs recently, pretty sad. That works fine, I could transfer both repos to you, and then you could change the names, and deploy to clojars with corresponding names."
1770,1,1,FALSE,Release notes?
1771,1,1,FALSE,Yesssssss
1772,1,1,FALSE,"k, checking logs"
1773,1,1,FALSE,@nikki can you take a look at this thread?
1774,1,1,FALSE,"can't remember exact place where this is and not at work computer but if you search your ios and android directories for your app url, change it where you find that"
1775,1,1,FALSE,"@brent it seems you can nest .babelrc deeper in your folders and it inherits parent .babelrc, so I can optimize local app only"
1776,1,1,FALSE,@h-marvin by build which part of the pipeline do you mean?
1777,1,1,FALSE,"I just started getting this error and I cannot see my App anymore. It started happening when I enabled Hot Reloading with React Native Debugger. Now I can't go back to turn it off. I have tried every protocol and host. It now opens up 2 debugger tabs in Chrome (one working) but I can't see the app at all in the simulator. Everything is latest version. Connection to ...../debugger-proxy?role=client timed out. Are you running node proxy? If you are running on the device, check if you have the right IP address in ABI21_0_0RCTWebSocketExecutor.m"
1778,1,1,FALSE,Okay. I'll give it a shot. Thanks.
1779,1,1,FALSE,> Can we update our app and rebuild of iOS or Android? can you elaborate? i don't understand the question
1780,1,1,FALSE,seems like create-react-app has similar issues https://github.com/facebookincubator/create-react-app/issues/2537
1781,1,1,FALSE,greweb uploaded a file: the code
1782,1,1,FALSE,@fozzarelo i think you need the expo package after the rename
1783,1,1,FALSE,Hello expo team! I am new to react native. Is it possible to develop offline apps with expo? (noob question)
1784,1,1,FALSE,"I can't seem to figure how to go about importing @expo/vector-icons, I have it npm installed using npm install --save-dev @expo/vector-icons, reset all caches and finally have the following code in one of my .cljs files:"
1785,1,1,FALSE,Clever
1786,1,1,FALSE,I ended up using https://github.com/joonhocho/react-native-linkedin-sdk and it works like magic!
1787,1,1,FALSE,we use ace editor for snack
1788,1,1,FALSE,"ok, the warning has gone away"
1789,1,1,FALSE,"I am yes, so a little bit more info, this is a basic version of my component;"
1790,1,1,FALSE,"yup, they will work and will say your app name / icon and not expo"
1791,1,1,FALSE,my app works on simulator but crashing on phone / prod: https://exp.host/@elie/draft-fantasy-exponent-react-native-staging
1792,1,1,FALSE,Yeah its easier to just revoke them haha
1793,1,1,FALSE,@nikki did you make that ball shooting thing?
1794,1,1,FALSE,hey!
1795,1,1,FALSE,come back to RN has me like... what's the proper way to define defaultProps now?
1796,1,1,FALSE,this will resolve your problem
1797,1,1,FALSE,"Hi all, is it possible to choose Not to load images from assets cdn? my app is take too long to load images and sometime doesn't even load, even when users have internet connection"
1798,1,1,FALSE,"'SecureStore API is having issues with Xiaomi Redmi Note 3 (Android version 5.1.1). I'm getting Could not encrypt the value for SecureStore. Verified with a Samsung device with the same OS version, it works fine. Plz help. Thanks."
1799,1,1,FALSE,anyone ever seen this message from itunes when testing ?
1800,1,1,FALSE,that's a good point. I'll publish it as an expo app and try it out.
1801,1,1,FALSE,Have you guys seen this Could not encrypt the value for SecureStore on android 4.4.4 ?
1802,1,1,FALSE,just google changing app permissions ios and you'll have your answer
1803,1,1,FALSE,Button is react-native component default.
1804,1,1,FALSE,This message is shown when the tunnel can't be opened for some reason. Possible reasons include limited internet connectivity (are you connected to internet?) or sometimes problems with the 3rd party provider that hosts the tunnel service.
1805,2,2,FALSE,https://d1wp6m56sqw74a.cloudfront.net/%40nodevember%2Fapp%2F1.0.4%2Fbb5bc85384b15d9c357bad89a4aee3e6-23.0.0-ios.js
1806,1,1,FALSE,"hi, are there anyway to know if the user has facebook login already in expo?"
1807,1,1,FALSE,Interesting...
1808,1,1,FALSE,Try an arrow function like this
1809,1,1,FALSE,thx
1810,1,1,FALSE,upload the build and wait for itunes to finish processing it and see if the icon switches at that point
1811,1,1,FALSE,"yeah maybe i misread, i thought he meant programmatically @matthewchung74"
1812,1,1,FALSE,Start messing with snack @phuochoit
1813,1,1,FALSE,seems like a bug? wanna send a pr to expo-sdk to not run any custom resolving logic for local uri?
1814,1,1,FALSE,what do you mean by dev build?
1815,1,1,FALSE,I'm getting this error Cannot find module '/Users/corybuckley/Documents/Expo/mdl/expo/tools/LogReporter' Halp! plz
1816,1,1,FALSE,as far as i know that's not possible
1817,1,1,FALSE,what's AR here
1818,1,1,FALSE,react navigation is the facto navigation solution now
1819,1,1,FALSE,"Hey all! Has anyone successfully disabled the default Android permission asks (there are 4 of them). My app doesn't use any of them, and asking would deter usage. I've tried: android: { permissions: [], }, - but that gives me an Unfortunately, [appname] has stopped after loading my standalone app."
1820,1,1,FALSE,Cool thanks @satya164
1821,1,1,FALSE,animations Documentation is cool!
1822,1,1,FALSE,or do i..
1823,2,2,FALSE,exp login -u username -p password
1824,1,1,FALSE,@drewh commented on @tek's file Screenshot_20171021-104504.jpg: It's sortable list component
1825,1,1,FALSE,nesho uploaded a file: Untitled
1826,1,1,FALSE,@andrewmin hi! can you tell me the most recent time you hit this issue? sorry for dropping the ball here
1827,1,1,FALSE,@xavier_carpentier i have been meaning to but haven't had a chance
1828,1,1,FALSE,it's questionable on ios even in native code
1829,1,1,FALSE,"yea, i'm doing that for now"
1830,1,1,FALSE,No way!! Will do it now. (My first android app -> silly question) Thanks @brent
1831,1,1,FALSE,@jesse set the channel topic: Limited support on 12/25 and 12/31 to 1/1! Please post in the forums first if you have a question or a problem! Include an example with https://snack.expo.io Forums: https://forums.expo.io Feature Requests: https://expo-pls.xyz
1832,1,1,FALSE,"Hi group , i come with another RN Expo question, i have a detached expo app, currently working on Android side, my question is: is there anyway to generate an APK that can work offline, like standalone app, i want to generate a potable APK, but it seems it depends on Expo."
1833,1,1,FALSE,"When the app loads, I just want to display our icon. This looks like it'll do https://docs.expo.io/versions/latest/guides/configuration.html#loading How is this different to the splash screen?"
1834,1,1,FALSE,Again I'm getting the same issue. This time build id - f9221051-6a01-4942-b1d4-818da20af5d1
1835,1,1,FALSE,i resolved this by unpublishing the other app and republishing with the new APK
1836,1,1,FALSE,Hi guys i have a question with props. if I send a object to child by props. I send a memory path or a clone of my object?
1837,1,1,FALSE,hi expo folks! I cannot seem to get react-native-camera working in Expo. I get the following error: undefined is not an object (evaluating 'CameraManager.Aspect') The error originates on line 62 of react-native-camera index.js which is calling NativeModules.CameraManager. Does this have something to do with expo not having access to some native apis?
1838,1,1,FALSE,I thought that only worked for apps within expo's platform
1839,1,1,FALSE,"you can't update yet, it's not released"
1840,1,1,FALSE,"sure thing, I just love the coffee here"
1841,1,1,FALSE,hi guys.. do you know tell me if i need send apk again for playstore if i change my google apikey in app.json ?
1842,1,1,FALSE,@drewbie I think that's good! cc @brent
1843,1,1,FALSE,"How do I debug a broken tunnel? I can only use the LAN url after the most recent update. I've tried to logout and login again, also tried running exp start -c but it doesn't help."
1844,1,1,FALSE,"@bbrostoff you're right, thanks! It actually just flew through review!"
1845,1,1,FALSE,@nikki We use Boot as our build system for our web app and really want to use it for ReactNative app but haven't gotten it to work yet. I'll try your new template again soon and report back.
1846,1,1,FALSE,"Heads up regarding the exponent-cljs-template. - Renamed all references from Exponent -> Expo (template is now expo-cljs-template) - Upgraded Expo to 17.0.0 - Upgraded all Reagent dependencies to their latest versions (including Clojure/Clojurescript/Figwheel/Re-Frame/etc.) It seems like some stuff broke in the process (especially regarding boot, references to @tiensonqin's cljs-exponent library (as React Native deprecated Navigator references), but I'm going to slowly try to work through all of the problems. Please file issues and if you can help out I'd really appreciate it. I've only worked with Reagent and Leiningen, so I'm guessing I've got a steep learning curve ahead of me.  https://github.com/seantempesta/expo-cljs-template/ PS. If you aren't happy and want to use the older version, the old lein template is still around. Just use lein new exponent <project-name> to get it."
1847,1,1,FALSE,"@mo.rajbi - strange, would be nice if you could have given us more info"
1848,1,1,FALSE,what happens when you run adb devices?
1849,1,1,FALSE,"hi guys, I'm a little bit worried, how expo is making money? I'm worried of using a [great] tool that could cease to exist at any day"
1850,2,2,FALSE,https://reactnavigation.org/docs/guides/linking#URI-Prefix
1851,1,1,FALSE,do you really need to use absolute?
1852,1,1,FALSE,Thanks @peter. Is there a reference to version of React to use for each version of expo sdk?
1853,1,1,FALSE,"@adamjnav Not at all man.. I am probably coming out as the annoying person who asks too much and you guys have to deal with my issues, and I highly appreciate that.. hopefully I will be able to help back as well in the future.. I'm trying to implement the exponent push notification server using node.. so the first thing I have to do is yarn add exponent-server-sdk... and when I do that I get No lockfile found.. TypeError: Cannot read property 'name' of null."
1854,1,1,FALSE,"hey @info so from the logs i can see with your request id, when fetching push certs, it fails with 'Could not find app with bundle id'. Can you check that the bundle id on your push certificate (you can verify this on the apple developer website) matches the bundle id that you have in app.json?"
1855,2,2,FALSE, $(SRCROOT)/../../../ios/Pods/Headers/Public/
1856,1,1,FALSE,Hey @ccheever one last query Can I use back-end only as node server or php serve will serve good as well?
1857,1,1,FALSE,actually we're completely removing the button soon
1858,1,1,FALSE,"@turadg an .ipa file is what you upload to apple, did you have problems with it?"
1859,1,1,FALSE,@ben standalone app pipeline is updated to sdk17 also?
1860,1,1,FALSE,dunno
1861,1,1,FALSE,@singhalok641 uploaded a file: index.jpeg
1862,1,1,FALSE,It appears there's some kind of issue with your launch image
1863,1,1,FALSE,Pretty cool: https://gl-react-cookbook.surge.sh/ just saying
1864,1,1,FALSE,do you have both devices open?
