id,source,text,rater1,rater2
1493,mozilla,"""""",Not,Not
1494,mozilla,10  libSystem.B.dylib             	0x00007fff885123a9 thread_start + 13,Not,Not
1495,mozilla,http://support.mozilla.com/kb/Safe+Mode,Not,Not
1496,mozilla,theres a thread on netscape.public.mozilla.seamonkey,NL,NL
1497,mozilla,You get multiple entries for the same site which seems to be extremely redundant thus creating a huge history databas.,NL,NL
1498,mozilla,"ATI Mobility Radeon HD5650 (driver: 8.702.5.0 latest version), Intel HD Graphics (driver: 8.702.5.0 latest version)",Not,NL
1499,mozilla,https://hg.mozilla.org/mozilla-central/rev/e36239fc97af,Not,Not
1500,mozilla,The caption can be centered if the table is set to 100% width,NL,NL
1501,mozilla,::: dom/media/MediaManager.cpp,Not,Not
1502,mozilla,Reproducible: Always,NL,NL
1503,mozilla,Mozilla build ID:20140422024003,Not,Not
1504,mozilla,0x1fea55c09232: fb,Not,Not
1505,mozilla,No right border line should be displayed.,NL,NL
1506,mozilla,http://eval.hurlant.com/demo/ and try this script:,NL,NL
1507,mozilla,"If an HTML Tag has e.g. an inline style definition like with url(), but the the URL is missing, Firefox requests the URL of the page instead.",NL,NL
1508,mozilla,"The DidReflow() calls are missing though, when errors occur, see for",NL,NL
1509,mozilla,System JS : ERROR (null):0 - too much recursion,Not,NL
1510,mozilla,It is based on,NL,NL
1511,mozilla,line 144],Not,Not
1512,mozilla,- (New) Support for ThinkPad T410s Switchable Graphics models.,Not,NL
1513,mozilla,"if this is a real unexpected failure you should throw or use ok(false, """"makeTag Failed...",NL,NL
1514,mozilla,nsBlockFrame::ReflowLine,Not,Not
1515,mozilla,See other reviews: https://reviewboard.mozilla.org/r/43469/,NL,NL
1516,mozilla,(compiled and confirmed/verified on LinuxMint),NL,NL
1517,mozilla,"So suppose we watch a property, then delete it, and then use JSOP_INITMETHOD to create it again. Here's what happens:",NL,NL
1518,mozilla,// Wrong one,NL,NL
1519,mozilla,I am on a laptop using the touchpad for the mouse.,NL,NL
1520,mozilla,+    AutoSwap_PRUint32 numGroups;,Not,Not
1521,mozilla,http://bugzilla.mozilla.org/showattachment.cgi?attach_id=29675,Not,Not
1522,mozilla,I'm not sure what you mean.,NL,NL
1523,mozilla,"Tyler Downer,",NL,NL
1524,mozilla,"Interesting test, looks handy.",NL,NL
1525,mozilla,can anybody tell me why the behaviour changes from version to version?,NL,NL
1526,mozilla,"upon clicking """"Name"""" as mentioned above,",NL,NL
1527,mozilla,"This is a read access violation in a block data move, and is therefore classified as probably exploitable.",NL,NL
1528,mozilla,"Stas,",NL,NL
1529,mozilla,(1) Install the test extension.,NL,NL
1530,mozilla,"This seems like a lot of hoop-jumping to fix a non-problem; we don't have the same """"which thread should this release on?"""" problem with dispatching to the current thread as we do to the main thread...do we?",NL,NL
1531,mozilla,Actual Results:,NL,NL
1532,mozilla,Does the spell-check underline reappear as soon as you move the cursor away from the incorrect word?,NL,NL
1533,mozilla,0   libSystem.B.dylib             	0x00007fff884f212a kevent + 10,Not,Not
1534,mozilla,Verified dup,NL,NL
1535,mozilla,print.tmp.printerfeatures.CUPS/Dymo-Label-Printer.paper.0.name: A5,Not,Not
1536,mozilla,"[Describe test coverage new/current, TreeHerder]:",NL,NL
1537,mozilla,"2) In a state when the cursor is huge try to press <left>, <right> buttons, the",NL,NL
1538,mozilla,+ 0x74,Not,Not
1539,mozilla,Thanks for doing this!,NL,NL
1540,mozilla,"These occur because in nsSpaceManager::AddRectRegion, the first test, if (nsnull",NL,NL
1541,mozilla,resolving WFM based on previous comment.  reporter: please confirm.,NL,NL
1542,mozilla,"and not worried about anything else there, or it should have looked at what was",NL,NL
1543,mozilla,.....,Not,Not
1544,mozilla,"#12 0x0000000103250a4d in nsScriptLoader::EvaluateScript (this=0x13acfd120, aRequest=0x13da28210, aSrcBuf=@0x7fff5fbfc220, aOffThreadToken=0x0) at nsScriptLoader.cpp:1142",Not,Not
1545,mozilla,"By the way, this point DID come out on the Security Review, it was argued and in the end the agreement was that the developer can choose to not send any data.",NL,NL
1546,mozilla,default,Not,NL
1547,mozilla,./addons/test_theme.xpi,Not,Not
1548,mozilla,"Testing completed: yes, 2 weeks on master no issues found",NL,NL
1549,mozilla,Maybe connected to the charset? Observe that if you add e.g.,NL,NL
1550,mozilla,+    nsCOMPtr<nsISecureBrowserUI> secureUI;,Not,Not
1551,mozilla,Gaia-Rev        0f76e0baac733cca56d0140e954c5f446ebc061f,Not,Not
1552,mozilla,188 public:,Not,Not
1553,mozilla,"- In the same slide, """"APRIL 2016"""" is style:long and all caps.",NL,NL
1554,mozilla,Sadly.  Thanks bz.,NL,NL
1555,mozilla,"previous reporter, but if you open the page with internet explorer, you get a",NL,NL
1556,mozilla,"world maybe we can fix this """"for real"""".",NL,NL
1557,mozilla,"Only the """"Quit Cmd-Q"""" item appears",NL,NL
1558,mozilla,Thanks!,NL,NL
1559,mozilla,27 	xul.dll 	nsComponentManagerImpl::RegisterManifest 	xpcom/components/nsComponentManager.cpp:497,Not,Not
1560,mozilla,"Also, there are probably other properties marked as eStyleAnimType_None which should also exhibit this behavior. We'll fix that in bug 1260572 after checking what makes sense and what Chrome/etc. do.",NL,NL
1561,mozilla,Environmental Variables:,NL,NL
1562,mozilla,thumb would not lead to a proliferation of dialog boxes.,NL,NL
1563,mozilla,"expected: you should be able to move focus to the """"History"""" (or """"Accessibility""""",NL,NL
1564,mozilla,"It's getting the """"name"""" property from the """"parameterType"""" object.",NL,NL
1565,mozilla,wyomingnan@sbcglobal.net,Not,Not
1566,mozilla,"Ting, are you continuing to work on this bug? It seems you have found some potential performance improvements. Would you be able to make the changes?",NL,NL
1567,mozilla,"#10 0x00007ff6d2806bb1 in g_main_context_check (context=context@entry=0x7ff6bac0f110, max_priority=2147483647,",Not,Not
1568,mozilla,https://treeherder.mozilla.org/ui/logviewer.html#?job_id=3021964&repo=mozilla-inbound,Not,Not
1569,mozilla,No warning message,Not,NL
1570,mozilla,make raptor,Not,NL
1571,mozilla,"page. So per-window """"latest-page-source"""" might be the answer here.",NL,NL
1572,mozilla,My understanding is that the inspector would continue to use the editor.,NL,NL
1573,mozilla,"David, do you know how to manually insert a preference setting for apprunner?",NL,NL
1574,mozilla,Steps to Reproduce:,NL,NL
1575,mozilla,I try to find a bug for the `outline` problem but no success for now. Maybe we should see what Kaze will say and then we can open a bug,NL,NL
1576,mozilla,content_xsl \,Not,Not
1577,mozilla,User-Agent:       Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.3b) Gecko/20030104,Not,Not
1578,mozilla,"Thanks, confirming as RFE based on comment #4 then. I realize that some people may object against weakening behavior according to the standard, but we are wrapping such encoded-as-one-line paragraphs for display already even without f=f set, and it would be consistent to do so also when quoting when it becomes apparent that this """"line"""" was not intended to be preformatted.",NL,NL
1579,mozilla,http://hg.mozilla.org/releases/mozilla-aurora/rev/b471130dc112,Not,Not
1580,mozilla,js_AppendJSString,Not,Not
1581,mozilla,"4) Migrate all the other tests to dom/apps/tests, using SpecialPowers.autoConfirmAppInstall instead of the confirmNextInstall function that fiddles with the browser UI (that is in head.js)",NL,NL
1582,mozilla,"Updated to use a stack-based locking class, also fixed struct member names and such.",NL,NL
1583,mozilla,86 	mozjs.dll 	js::proxy_GetProperty 	js/src/jsproxy.cpp:853,Not,Not
1584,mozilla,rubygems/package/tar_input.rb,Not,Not
1585,mozilla,User-Agent:       Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9b5) Gecko/2008043010 Fedora/3.0-0.60.beta5.fc9 Firefox/3.0b5,Not,Not
1586,mozilla,3 	nppdf32.dll 	nppdf32.dll@0x422f,Not,Not
1587,mozilla,Gaurav,NL,Not
1588,mozilla,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.01 Transitional//EN"""" """"http://www.w3.org/TR/1999/REC-html401-19991224/loose.dtd"""">",Not,Not
1589,mozilla,Build Identifier: Mozilla/5.0 (Windows NT 5.1; rv:2.0b8pre) Gecko/20101012 Firefox/4.0b8pre,Not,Not
1590,mozilla,"- """"Customize Firefox"""" would either link directly to AMO or a portal site that talks about the different ways to customize the browser (with links to AMO)",NL,NL
1591,mozilla,"90 days history is the default, so no you should not reduce it",NL,NL
1592,mozilla,1.enter a textarea,NL,NL
1593,mozilla,${image_name} \,Not,Not
1594,mozilla,*** 28128 ERROR TEST-UNEXPECTED-FAIL | /tests/content/svg/content/test/test_bounds.html | text2.getBoundingClientRect().top is 8 should be approximately 6,Not,NL
1595,mozilla,"If a non-black text colour is selected and one starts typing text into a new e-mail, then goes back to correct something earlier in the same coloured text and then puts the insertion point back where one had previously left off and starts typing again, the text is now in black. Moreover, even if one now selects the new (black) text and changes its colour, further text is still black. One has to go back at least one character into the original, correctly coloured text, delete it and everything after it and retype in order to be able to carry on in the chosen colour.",NL,NL
1596,mozilla,"closing, this'll work when chrome debugging is fixed.",NL,NL
1597,mozilla,10:46:21 INFO - --DOMWINDOW == 103 (0x75cd1c00) [pid = 6297] [serial = 1876] [outer = (nil)] [url = about:blank],Not,Not
1598,mozilla,nothing happened.,NL,NL
1599,mozilla,Steps to Reproduce:,NL,NL
1600,mozilla,The STR with the patch is:,NL,NL
1601,mozilla,"hg blames this bug for the following code block, although I can't figure out which patch it's from:",NL,NL
1602,mozilla,Steps to Reproduce:,NL,NL
1603,mozilla,Can someone point me to some info as to how to create and test examples of this?,NL,NL
1604,mozilla,- Adds NS_MOUSE_PIXEL_SCROLL / DOMMousePixelScroll event type,Not,Not
1605,mozilla,-----------------------------------------------------------------,Not,Not
1606,mozilla,What's the MCC & MNC on that SIM card when it's roaming?,NL,NL
1607,mozilla,wide String API change:,NL,NL
1608,mozilla,The issue of links not appearing visited in mail is covered by bug 116213.,NL,NL
1609,mozilla,Jake,NL,NL
1610,mozilla,The dropdown menu is not working. However previous modification to the fonts setting preserved. I just cannot change it by the UI now.,NL,NL
1611,mozilla,...,Not,Not
1612,mozilla,Steps to reproduce:,NL,NL
1613,mozilla,Finished loading: http://invalid  Status Code: 804b001e,Not,Not
1614,mozilla,in opneLocation.js to,Not,Not
1615,mozilla,Fixed by Ben's checkin in Bug 251910 comment #31,NL,NL
1616,mozilla,Gecko-Rev       e1a3c6bb17c7f69fcc08934aa20674f0d421403e,Not,Not
1617,mozilla,2. Watch your terminal.,NL,NL
1618,mozilla,"Microsoft MIDI Mapper [Emulated], Hardware (Not Kernel Mode), Output, No DLS, Internal",Not,Not
1619,mozilla,"bad, and is just showing a bug in Comm. 4.6, but here goes:",NL,NL
1620,mozilla,"OK, but where do we go from here?",NL,NL
1621,mozilla,Flash is not visible,NL,NL
1622,mozilla,Version: 32.0 (2.0),Not,Not
1623,mozilla,"So, this bug here is to fix a regression caused by bug 415704, and I think Evan's fix is the better one for this bug. That's why I moved that part of the discussion here.",NL,NL
1624,mozilla,Review of attachment 598929:,NL,NL
1625,mozilla,This iteration took 101.029 seconds to run.,NL,NL
1626,mozilla,Top150: 92.68%,Not,Not
1627,mozilla,set the default locale to Hebrew.,NL,NL
1628,mozilla,assuming you only assigned to backup if a backup was required.,NL,NL
1629,mozilla,*** ERROR: Symbol file could not be found.  Defaulted to export symbols for C:\Program Files\Minefield\xul.dll -,Not,Not
1630,mozilla,</window>,Not,Not
1631,mozilla,http://hg.mozilla.org/releases/mozilla-1.9.2/rev/28f2f49b61fe,Not,Not
1632,mozilla,command line here:,NL,NL
1633,mozilla,What is the purpose of firing the trigger without displaying the alert?,NL,NL
1634,mozilla,#3  0x003c4c53 in avmplus::GC::Free (p=0x990a798),Not,Not
1635,mozilla,and see the problem to occur too. I'm updating the bug categories to windows NT,NL,NL
1636,mozilla,Version         34.0,Not,Not
1637,mozilla,"Select """"Manually Run"""" from the dropdown at the top.",NL,NL
1638,mozilla,"So I just tried that, and Safari treats that the same as if the expando were not set on the proto chain.",NL,NL
1639,mozilla,doing a Print without a preceding Page setup. Test when no printer,NL,NL
1640,mozilla,| ----------- | -------- | ------ | ------ | ------ | ------ | --------- |,Not,Not
1641,mozilla,GlobalWindowImpl::GetInnerWidth(),Not,Not
1642,mozilla,Man it's nice to finally hear from someone about this. I have been trying to,NL,NL
1643,mozilla,3.,NL,NL
1644,mozilla,steps:,NL,NL
1645,mozilla,"""""adapterRAM2"""": """""""",",Not,Not
1646,mozilla,connection if it's v2 with a bad certificate either from a timeout (and perhaps,NL,NL
1647,mozilla,"see no need to ignore it specifically, and it will probably allow us not to have",NL,NL
1648,mozilla,"if (!_timeEvent.StartTimer(periodic, TIMER_PERIOD_MS))",Not,NL
1649,mozilla,https://developer.mozilla.org/En/How_to_get_a_stacktrace_for_a_bug_report#How_to_get_a_crash_ID_with_the_Mozilla_Crash_Reporter,Not,Not
1650,mozilla,"test_nsIProcess(exe, non_asc_file); //not working",Not,Not
1651,mozilla,3) highlight some text,NL,NL
1652,mozilla,Need another confirmation.,NL,NL
1653,mozilla,</tr>,Not,Not
1654,mozilla,Firefox has detected that the server is redirecting the request for this address in a way that will never complete.,NL,NL
1655,mozilla,"I'll revise the patch to do that, although it will be hard to test.",NL,NL
1656,mozilla,Thanks for your info!,NL,NL
1657,mozilla,09:29:12     INFO -  8 INFO TEST-PASS | testAboutPage | Got the URL bar title - org.mozilla.fennec_aurora.FennecNativeElement@4136cbf0 should not equal null,Not,Not
1658,mozilla,"CNavDTD::CloseContainer(const nsIParserNode * 0x0254c7c0, nsHTMLTag",Not,Not
1659,mozilla,60A929AF C3                   ret,Not,Not
1660,mozilla,Confirmed on NT4. Could this be related to bug 66478 ?,NL,NL
1661,mozilla,"nst """" (?GetDebugStateBits@nsBlockFrame@@UBGIXZ)",Not,Not
1662,mozilla,"Also, I don't think it's a requirement, but reviewers should generally test patches. For a quick litmus test, if you have to state something like this, then it's probably a good idea to test it yourself.",NL,NL
1663,mozilla,"1. Create an html page with an unclosed <a name=""""""""> tag.",NL,NL
1664,mozilla,nit: The function name should be InspectorPanel_scrollToSelector to be consistent with the property name scrollToSelector.,NL,NL
1665,mozilla,I think I have a way to fix this: by marking the rootframe dirty and doing a,NL,NL
1666,mozilla,at /work/mozilla/builds/1.9.1/mozilla/js/src/jstracer.cpp:2652,Not,Not
1667,mozilla,GKLAYOUT! 603983cc(),Not,Not
1668,mozilla,"""""ARMENIAN CHARACTER SETS IMPLEMENTATION GUIDE""""",Not,Not
1669,mozilla,not critial for 1.0,NL,NL
1670,mozilla,^,Not,Not
1671,mozilla,2.,Not,Not
1672,mozilla,"KaiRo - I synthesized a crash with MOZ_CRASH and my patch applied, and I saw the MozCrashReason in the detailed report in the crash reporter - but I can't find it in the actual report. (Maybe you know where to find it better than I do :))",NL,NL
1673,mozilla,I would have cut the APIs and gone for:,NL,NL
1674,mozilla,js> a.target,Not,Not
1675,mozilla,https://github.com/mozilla-raptor/raptor-cli/blob/master/lib/device/lib/marionette.js#L116,Not,Not
1676,mozilla,"Currently, it only partially works, though it should work well once bug 447580 is fixed.",NL,NL
1677,mozilla,Firmware Version: D5803_23.1.A.1.28_NCB.ftf,Not,Not
1678,mozilla,"effected PC, but that uses up valuable space in the taskbar by the """"Highstream",NL,NL
1679,mozilla,eip = 0x109e3688   esp = 0x0012d4f4   ebp = 0x0012d4fc   ebx = 0x00000001,Not,Not
1680,mozilla,Looks good!,NL,NL
1681,mozilla,"pretty much useless, and it was removed a while ago - mostly for the sake of",NL,NL
1682,mozilla,https://hg.mozilla.org/mozilla-central/rev/9238f5ea7bde,Not,Not
1683,mozilla,Build Identifier: Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.5) Gecko/20030925,Not,Not
1684,mozilla,this?,NL,NL
1685,mozilla,"I attempted to write 'nsRefPtr<const T>' with our current implementation, and ran into a problem because AddRef() and Release() were not const methods.",NL,NL
1686,mozilla,And why assign to nobody?,NL,NL
1687,mozilla,snapped right edge: 30,Not,NL
1688,mozilla,1. Open SMS -> Open any thread with MMS having subject field,NL,NL
1689,mozilla,This could be a language pack problem.,NL,NL
1690,mozilla,09:47:58     INFO -      rbx = 0x00007fe94976e360   rbp = 0x00007fffb50b64b0,Not,Not
1691,mozilla,"#18 0x00007ff6c7baa112 in mozilla::ipc::MessagePump::Run (this=0x7ff6bacce240, aDelegate=0x7ff6d62930b0)",Not,Not
1692,mozilla,commented this out:,NL,NL
1693,mozilla,height to prevent the margins from collapsing through.,NL,NL
1694,mozilla,2.see the first table on the document. And there find #4 testcase: Toolbar,NL,NL
1695,mozilla,"nsAppShellService.cpp, line 309]",Not,Not
1696,mozilla,The first thing you should ask yourself 'Did I update the UUID'?,NL,NL
1697,mozilla,111 (reserved) = undefined,Not,Not
1698,mozilla,Actual Results:,NL,NL
1699,mozilla,"XHTML) from loading.  That is, any *valid* XHTML file won't load.",NL,NL
1700,mozilla,バージョン: 2.6.9,Not,Not
1701,mozilla,It's straightforward to do. Is this what you were thinking of? My naming is kind of lame. I'll fix up the patch if it's roughly right.,NL,NL
1702,mozilla,as for me https://www.twitch.tv/dansgaming doesn't even start if flash isn't installed and using the proper html5 player plays just fine.,NL,NL
1703,mozilla,"*GG* Ok, as you please :)",NL,NL
1704,mozilla,Builds available at http://ftp.mozilla.org/pub/mozilla.org/firefox/try-builds/Ms2ger@gmail.com-edb5c7975703,NL,NL
1705,mozilla,set.rb,Not,Not
1706,mozilla,"Currently, we dispatch a bunch of resize event before entering fullscreen. We should collapse all of them and only dispatch the last one.",NL,NL
1707,mozilla,"#36 0x7f3cd64f5e6e in js::Execute(JSContext*, JS::Handle<JSScript*>, JSObject&, JS::Value*) src/js/src/jsinterp.cpp:531",Not,Not
1708,mozilla,+    if (this._ownerWindow.goUpdateCommand) {,Not,Not
1709,mozilla,"The OS/2 port of FontConfig handles TrueType and Type 1 fonts nicely, but it does not handle OS/2 bitmap fonts like WarpSans, Helv, and Tms Rmn.  It would be nice if these were supported, since they were default fonts in pre-1.9 versions.",NL,NL
1710,mozilla,This bug report should be retitled:,NL,NL
1711,mozilla,nsAutoString tagName;,Not,Not
1712,mozilla,Tapping 'Done' returns the user to the Home Screen without adding the icon.,NL,NL
1713,mozilla,Steps to repro:,NL,NL
1714,mozilla,Steps to Reproduce:,NL,NL
1715,mozilla,+            return lResult;,Not,Not
1716,mozilla,13:24:41 INFO - r13 = 0x00000001003089a0 r14 = 0x00007fff5fbfcc10,Not,Not
1717,mozilla,"File """"/var/jenkins/workspace/b2g.flame.mozilla-aurora.ui.non-smoketest/tests/python/gaia-ui-tests/gaiatest/tests/functional/homescreen/test_homescreen_edit_mode.py"""", line 20, in test_access_and_leave_edit_mode",Not,Not
1718,mozilla,"=> 0x7ffff7fe5031:	mov    0x4a768(%r15,%rax,1),%eax",Not,Not
1719,mozilla,New bug for the real issue: the gc-thing flag byte elimination. I'm all in favor.,NL,NL
1720,mozilla,static SInt32 version = 0;,Not,Not
1721,mozilla,Review of attachment 8505461:,NL,NL
1722,mozilla,Setting QA Contact to claudius since he is the History tester.,NL,NL
1723,mozilla,"rt_sigprocmask(SIG_BLOCK, NULL, [33], 8) = 0",Not,Not
1724,mozilla,Carry forward r=mwu,NL,NL
1725,mozilla,* Firefox keeps crashing when I'm clicking on arrows in online video presentations.,NL,NL
1726,mozilla,"except (OSError, IOError), e:",Not,Not
1727,mozilla,(and a review needs time),NL,NL
1728,mozilla,Load some url:,NL,NL
1729,mozilla,Testing completed: Landed on m-c with a new marionette test case added.,NL,NL
1730,mozilla,"When browsing through http://www.evanescence.com CPU spikes to 99%, Tab bar and Address bar lags really bad! (Almost locks up). This has happened on other pages much worse, but I don't have any other examples right not.",NL,NL
1731,mozilla,"I was not able to uplift this bug to v1-train and v1.0.1.  If this bug has dependencies which are not marked in this bug, please comment on this bug.  If this bug depends on patches that aren't approved for v1-train and v1.0.1, we need to re-evaluate the approval.  Otherwise, if this is just a merge conflict, you might be able to resolve it with:",NL,NL
1732,mozilla,"This is an automated message, with ID """"auto-resolve01"""".",NL,NL
1733,mozilla,"Hi,",NL,NL
1734,mozilla,This is the first place where AddObserver is called from the main thread.,NL,NL
1735,mozilla,"function setCookie(name, value, expireDateObj, path, domain)",Not,Not
1736,mozilla,java plugin removed:,NL,NL
1737,mozilla,- opened the poc from bug #1002340 comment #0 in 10 private browser tabs/windows and waited several minutes,NL,NL
1738,mozilla,"Hi smcc,",NL,NL
1739,mozilla,yeah in the case till mentioned it was i think the mix case of clobber and clear the bad state possible. When i tried to check the slave that failed on backout and original checkin the slave went away (was not reachable and so a new slave finally took over on retrigger - so maybe this was the case with kind of clobber here :),NL,NL
1740,mozilla,r=wtc.,NL,Not
1741,mozilla,#19 0x00007f14a0c86107 in MessageLoop::Run (this=0x7f145a70e1c0),Not,Not
1742,mozilla,Dao: why did you mark this as confirmed - do you have STR?,NL,NL
1743,mozilla,"04-14 18:28:43.291 E/GeckoConsole(  698): [JavaScript Error: """"AbortError"""" {file: """"app://calendar.gaiamobile.org/gaia_build_defer_index.js"""" line: 555}]",Not,Not
1744,mozilla,workarounds into Mozilla) ...,NL,NL
1745,mozilla,"copy) or, for feature requests, if it's not present in the latest version and",NL,NL
1746,mozilla,TB2925405Z,Not,Not
1747,mozilla,/**,Not,Not
1748,mozilla,crash is happening in DOM code.,NL,NL
1749,mozilla,This sounds like focus is being stuck into a non-textarea element somehow.  Can,NL,NL
1750,mozilla,verif.,NL,NL
1751,mozilla,#37 0x4046a2d2 in nsTimerExpired (aCallData=0x82c8308) at nsTimer.cpp:189,Not,Not
1752,mozilla,One of dozens reloads left grey cell (Menu) is badly positioned (not on top)!,NL,NL
1753,mozilla,"@@ +1190,5 @@",Not,Not
1754,mozilla,"only """"save to disk"""" when the file is executable (and in fact """"choose"""" that for",NL,NL
1755,mozilla,Could your team help to take a look? thanks,NL,NL
1756,mozilla,2.Enter text for search,NL,NL
1757,mozilla,This is *not* the same burping sound as the type-ahead-find error sound. This is,NL,NL
1758,mozilla,"if ($('thead').css('position') === """"-webkit-sticky"""") {",Not,Not
1759,mozilla,1   libnspr4.dylib           	0x00fda4a0 PR_Lock + 246,Not,Not
1760,mozilla,"I'm not actively working on it, and I don't have any code written.  I do have plans to farm this out to someone at some point this quarter or next.  Is this a priority for you?",NL,NL
1761,mozilla,23      00,Not,Not
1762,mozilla,Thunderbird: http://www.mozilla.org/products/thunderbird/releases/1.5beta1.html,NL,NL
1763,mozilla,addCAcertsFromFile(cafile);,Not,Not
1764,mozilla,-----------------------------------------------------------------,Not,Not
1765,mozilla,https://hg.mozilla.org/mozilla-central/rev/92770b987b87,Not,Not
1766,mozilla,"This will make things a bit sadfaces where the re-arranging code is concerned. I *think* the practical consequence right now is that wide items will get moved (possibly in multiple steps) to be before """"public browsing only"""" widgets, as there will always be a window in which the wide widget is unhappy with the number of items that come before it (as this will be different in different windows).",NL,NL
1767,mozilla,"r=biesi, obvious fix",NL,NL
1768,mozilla,"The issue here is that the text-link widget is responsible for opening the link, but it obviously doesn't know anything about the panel. There's also bug 1237942, which reports that the links can't be clicked using other mouse buttons - and while that bug mentions the test-link widget probably can be changed to support other buttons, that still leaves us with the fact the panel would remain open and no obvious way to intercept or detect that.",NL,NL
1769,mozilla,"Safari: 3 on average, 3 at best",NL,NL
1770,mozilla,please....,NL,NL
1771,mozilla,I don't care about Windows.,NL,NL
1772,mozilla,Steps to Reproduce:,NL,NL
1773,mozilla,ModLoad: 77c00000 77c08000   C:\WINDOWS\system32\VERSION.dll,Not,Not
1774,mozilla,Do you see the problem on <http://www.mozilla.org/projects/mathml/demo/texvsmml.xhtml> too (case 13 and 16) ? Then it might be a dupe of bug 414277 (see bug 517774 comment 1).,NL,NL
1775,mozilla,"g) Firefox begins to allocate memory crazily. It stops in +- 1.7GB. No crash, however;",NL,NL
1776,mozilla,http://www.w3.org/TR/xml11/#sec-white-space,Not,Not
1777,mozilla,https://hg.mozilla.org/releases/mozilla-aurora/rev/a649b71bf531,Not,Not
1778,mozilla,USER IMPACT:,NL,NL
1779,mozilla,(bug 1089312),NL,NL
1780,mozilla,"nsWindow::WindowProc(HWND__ * 0x03390240, unsigned int 258, unsigned int 107,",Not,Not
1781,mozilla,"unsigned char * src = 0x44444444 """"--- memory read error at address 0x44444444 ---"""",",Not,Not
1782,mozilla,"@@ +51,1 @@",Not,Not
1783,mozilla,"Dears,",NL,NL
1784,mozilla,"This patch is based off the refactoring that Chris and Jacob did for ARM. The goal is to begin moving all of the gross #ifdefs out of the IC code and compiler, and put it behind an interface.",NL,NL
1785,mozilla,the step 3 of procedure at #3 takes only a sec. It's bad for the test.,NL,NL
1786,mozilla,Arthur in your beta build could you check about:support and see if you were part of the e10s experiment? We're shipping e10s to nightly/aurora and a subset of beta.,NL,NL
1787,mozilla,Actual Results: The banner takes the entire width of the screen (The banner also does not time out and disappear / reappear so this MIGHT be considered different functionality and not a true regression - or this might simply be the introduced behavior (time-out function) that broke the width in conjunction with its implementation.,NL,NL
1788,mozilla,1   libnspr4.dylib           	0x00fdd7df PR_Poll + 134,Not,Not
1789,mozilla,"for explaination,",NL,NL
1790,mozilla,(Devanagari : his font name is the same as the name of the script) makes it easy,NL,NL
1791,mozilla,- Tested on b2g,NL,NL
1792,mozilla,reproducing rate:100%,NL,NL
1793,mozilla,2: 250,NL,NL
1794,mozilla,You probably want:,NL,NL
1795,mozilla,"Middle mouse button sometimes opens a new link in a tab without switching to that tab(the behavior I have set), other times it will switch to the new tab without any intervention.",NL,NL
1796,mozilla,do you have an opinion about the bridge that is implemented in this patch in order to let Gaia control the x/y possible overscroll ?,NL,NL
1797,mozilla,Hoping I nailed all the MSE intermittents now: https://treeherder.mozilla.org/#/jobs?repo=try&revision=ffb21cfdad5e8bc3499f055e10738631b33c532b,NL,NL
1798,mozilla,*** This bug has been marked as a duplicate of 246078 ***,NL,NL
1799,mozilla,Steps to reproduce:,NL,NL
1800,mozilla,ecma_3/Date/15.9.5.6.js,Not,Not
1801,mozilla,If the async script is executed before the page finished rendering - the page hangs.,NL,NL
1802,mozilla,"3.Click on """"Product Development""""",NL,NL
1803,mozilla,/builds/bstell/mojo2/mozilla/dist/bin/components/libnsappshell.so,Not,Not
1804,mozilla,in nsIURI baseURI);,Not,Not
1805,mozilla,sp = 0x471ff898    pc = 0x4d182531,Not,Not
1806,mozilla,"However, in this bug's testcase, it makes sense for the content pointer to be null (I think), because the iframe's documentElement has been removed.",NL,NL
1807,mozilla,Device: Leo v 1.1.0 Mozilla COM,Not,Not
1808,mozilla,"@@ +29,5 @@",Not,Not
1809,mozilla,new Iterator(obj) used to not call obj.__iterator__ as a (IMO misguided) fix for bug 354945. The attached patch removes all those extra code paths and now avoids calls to __iterator__ for cached iterators. It also restore sanity with respect to Iterator(obj) and new Iterator(obj) having identical results.,NL,NL
1810,mozilla,to,NL,NL
1811,mozilla,Please don't forget that logging for the NSPR code must be set via NSPR_LOG_MODULES and NSPR_LOG_FILE (different path than MOZ_LOG_FILE!) vars.  Those still apply for NSPR and it won't change!,NL,NL
1812,mozilla,(attachment 281576).,NL,NL
1813,mozilla,Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.8b4) Gecko/20050802 Firefox/1.0+,Not,Not
1814,mozilla,3. when you see a pic you like open it in new windows(I don’t know how tab would,NL,NL
1815,mozilla,"#7  0x4027dd75 in nsBlockFrame::ReflowBlockFrame (this=0x82358c0,",Not,Not
1816,mozilla,This is the used code:,NL,NL
1817,mozilla,"are already a couple of caveats with this patch (libIDL.h), I really want to",NL,NL
1818,mozilla,"1.try to start firefox using any of the shorcuts, and the actual start icon in",NL,NL
1819,mozilla,Time timeSinceReference = currentTime - aTime;,Not,Not
1820,mozilla,"(starting to look IC-like now, I guess).",NL,NL
1821,mozilla,## Repro,NL,Not
1822,mozilla,Gonk: a19052e4389c3ae2d8fc3e7a74a475401baacc56,Not,Not
